id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price
22314616,Cozy bedroom in a warm and welcoming home,"Welcome to our cozy and warm home!  We're a couple renting out our basement spare bedroom for your stay in Ottawa! Your room is private and comfortable, and you will have access to the main parts of the house. We are located on a quiet residential street",We live on a quiet residential street and are friendly with the neighbours. You can take a quick 15 minute bus ride from our local bus stop (5 minute walk from the house) to downtown.,5575134,Martin,2013-03-22,"Ottawa, Ontario, Canada","I love traveling and meeting world travelers.  Visiting from Vancouver, Denver, Marseille or Mumbai, I'll be happy to have you in my home and share stories.  

Top three destination: Morocco, Chicago and India. 
Top three dishes: Sushi, thai and DimSu",,100,67,t,https://a0.muscache.com/im/users/5575134/profile_pic/1430762040/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5575134/profile_pic/1430762040/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42993,-75.65571,Private room in house,Private room,2,1 shared bath,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Backyard"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide al",1,1125,1,1,1125,1125,1,1125,,t,8,38,68,158,2021-07-10,58,2,0,2018,2018,4,5,4,5,4,4,4,,f,1,0,1,0,1,75
22339272,Ottawa Inn - Beautiful 5 BR house (Close to Dtown),"Enjoy this spacious beautiful semi-detached home which accommodates up to 9 guests. <br />- 5 rooms, 2 kitchens & 2 washrooms <br />- 3 parking space (1 inside carport & 2 outside)<br />- 2 Smart TVs - Netflix & 1 Cable,  Chromecast TV<br />-  Foosball<b","Things to Do in Ottawa:<br />Parliament Hill and Buildings: 16min(11km) <br />Lansdowne Park: 15min(14.1km) <br />Rideau Canal National Historic Site: 15min(13km) <br />ByWard Market: 18min(15km) <br />Canadian Museum of Nature: 15min(10.9km) <br />Dows ",163330848,Anita,2017-12-19,"Ottawa, Ontario, Canada","",,,,t,https://a0.muscache.com/im/pictures/user/3b58a54c-3f2d-4a0a-ae31-f7a1dbf4b4fb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3b58a54c-3f2d-4a0a-ae31-f7a1dbf4b4fb.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Bay,,45.35813,-75.79599,Entire house,Entire home/apt,9,2 baths,5,5,"[""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Fire ext",2,30,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,89,0,0,2018,2019,4,4,4,4,4,4,4,,t,1,1,0,0,2,130
22378924,The Ottawa Place,"Bright, beautiful, clean three-bedroom home in a superb location.  Minutes from shopping, the Tanger Outlet malls, the Canadian Tire Centre (home of the Ottawa Senators), close to Highway 417, 20-minute drive from downtown Ottawa.  This home is comfortab",,163647177,Gofran,2017-12-22,"Ottawa, Ontario, Canada","",,,,f,https://a0.muscache.com/im/pictures/user/d25336c3-287f-4299-87e9-9711492d3c57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d25336c3-287f-4299-87e9-9711492d3c57.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'government_id']",t,t,,Kanata North,,45.31941,-75.93097,Entire townhouse,Entire home/apt,8,2.5 baths,3,3,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carb",2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,52,0,0,2020,2018,4,4,4,4,5,4,4,,t,1,1,0,0,3,115
22388664,"Ottawa Loft Style Studio, in Little Italy!","Studio Preston is a bright and private studio apartment well located in the heart of Little Italy in Ottawa, Canada’s beautiful capital city.<br /><br /><b>The space</b><br />The space<br /><br />Studio Preston is a private apartment in the heart of th","Little Italy - from mouthwatering pizza to gourmet cooking classes, there's so much right here!  Within five city blocks you have some of the best wine, coffee, meats, cheese, sandwiches, fish, pasta and hospitality Ottawa has to offer.  If you want to g",26911066,Jason,2015-01-29,"Ottawa, Ontario, Canada","I'm an Ottawa architect with one foot in the city and the other in the forest.  I prefer anything outdoors and get out as often as I can.  I'm dedicated to my work/clients and promote balance and sustainability through good design and smart technologies.",,100,97,t,https://a0.muscache.com/im/pictures/user/802b2b9e-b67f-41f9-a7b9-bdd04babe32a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/802b2b9e-b67f-41f9-a7b9-bdd04babe32a.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'google', 'reviews', 'work_email']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.40627,-75.71413,Entire apartment,Entire home/apt,2,1 bath,,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Oven"", ""Wifi"", ""Kitchen"", ""Lockbox"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Air conditioning"", """,29,1125,29,29,1125,1125,29,1125,,t,25,52,82,82,2021-07-10,93,13,0,2018,2019,4,4,4,4,4,4,4,,f,1,1,0,0,2,98
22389523,Spacious bungalow in an excellent location,"Spacious bungalow with lots of space in an excellent location. Seconds away from Mooney's bay and minutes from downtown, you can enjoy the bustle of the city or the quiet and beauty of nature. Modern and renovated kitchen and bathroom. Large 75” TV ove","Very quiet neighborhood with almost zero traffic since we are on a crescent. Walking distance from Mooney's bay (park and bay). 5 minute drive to south keys where there are all kinds of stores.",162918008,Mark,2017-12-16,"Ottawa, Ontario, Canada",I’m married with 2 children. I’m a software developer. I like to travel to escape the winter and to experience new things and places with friends and family.,,,83,f,https://a0.muscache.com/im/pictures/user/2f0baa72-9afb-491e-b3d0-fd523eaca098.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f0baa72-9afb-491e-b3d0-fd523eaca098.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",River,,45.35959,-75.68457,Entire bungalow,Entire home/apt,8,2 baths,4,5,"[""Pool"", ""75\"" HDTV with Roku, Netflix, Amazon Prime Video"", ""Free street parking"", ""Dishes and silverware"", ""Central air conditioning"", ""Hot water"", ""High chair"", ""Keurig coffee machine"", ""Microwave"", ""Oven"", ""Indoor fireplace"", ""Pack \u2019n Play/trave",2,1125,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,16,2,0,2018,2021,5,4,4,5,5,4,4,,f,1,1,0,0,0,116
22397965,Ottawa heritage home in trendy Westboro,"Enjoy the living of trendy Westboro in Ottawa. The unit has private access and was completely renovated in 2017. It is equipped with a 60 inch TV, free Wi-Fi,  coffee machine, fridge, cooktop and microwave.<br /><br /><b>The space</b><br />The unit was b","A small old community within a city. The home is one block south of Richmond road. Richmond road is a busy street with many unique shops, restaurants and pubs.",163822224,Michael,2017-12-23,CA,"",,100,92,t,https://a0.muscache.com/im/pictures/user/124396b4-e3a9-4c1f-8faf-dd7a4c382cf8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/124396b4-e3a9-4c1f-8faf-dd7a4c382cf8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Ottawa, Ontario, Canada",Kitchissippi,,45.3881,-75.75114,Entire guesthouse,Entire home/apt,4,1 bath,,1,"[""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Wifi"", ""Kitchen"", ""Lockbox"", ""TV"", ""First aid kit"", ""Refrigerator"", ""Single level home"", ""Backyard"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Air conditioni",2,20,2,2,1125,1125,2,1125,,t,0,0,0,0,2021-07-10,129,27,1,2018,2020,4,4,4,4,4,4,4,,t,1,1,0,0,3,80
22401613,"Perfectly located, well decorated for your comfort",I am offering a calm and quiet home for your stay .<br /><br /><b>Guest access</b><br />Guests will have access to their private rooms and the bathrooms.The kitchen will be accessible for the fridge and the Microwave only.Extra charge will be added to us,,152877698,Fazilette,2017-10-01,"Ottawa, Ontario, Canada","I am open and very welcoming ..I am elementary teacher by profession, and I speak four languages ( FR -ENG, Spanish and Arabic ) and my son is a university student . We live in beautiful city of Ottawa, Canada. We love meeting people from diverse backgro",,100,92,f,https://a0.muscache.com/im/pictures/user/94a8dd97-4c8e-4398-b798-b59416f8aa61.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/94a8dd97-4c8e-4398-b798-b59416f8aa61.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Gloucester-South Nepean,,45.32874,-75.59069,Private room in townhouse,Private room,4,1.5 shared baths,2,0,"[""Heating"", ""Iron"", ""Free parking on premises"", ""Shampoo"", ""Dedicated workspace"", ""Air conditioning"", ""Long term stays allowed"", ""Indoor fireplace"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Hangers""]",1,1125,1,1,1125,1125,1,1125,,t,9,39,69,344,2021-07-11,47,16,1,2018,2021,4,4,4,4,4,4,4,,f,1,0,1,0,1,45
22435865,KASHY HOMES - Stunning single home near dowtown,"This stunning home is perfect for larger groups looking for some time away. Wifi, cable and free parking all included<br /><br /><b>The space</b><br />Guests can use all the space in the house<br /><br /><b>Guest access</b><br />Guests can access all are",Quiet nice neighbourhood close to all amenities!,45561999,Alex,2015-10-02,"Montreal, Quebec, Canada",Welcoming host,,,,f,https://a0.muscache.com/im/pictures/user/cdfafc20-6c88-46e9-9755-a6e8a30ad0bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cdfafc20-6c88-46e9-9755-a6e8a30ad0bc.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Alta Vista,,45.39195,-75.6119,Entire bungalow,Entire home/apt,14,2 baths,5,7,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""TV with standard cable"", ""Refrigerator"", ""Cable TV"", ""Dishwasher"", ""Shampoo"", ""Backyard"", ""Luggage dropoff allowed"", ""Free",6,1125,6,6,1125,1125,6,1125,,t,1,25,55,330,2021-07-10,242,9,0,2018,2019,4,4,4,4,4,4,4,,f,2,2,0,0,5,195
22515155,"Gorgeous Cityview,  Premium Condo w/ PARKING","Modern 2BD 2 Bath Condo Located in downtown Ottawa and heart of Byward Market. Luxury building with 24 hour security, gym, pool, sauna, and heated underground parking.<br /><br />5 mins Walking distance to:<br />- Rideau Shopping Center <br />- Shaw conf","Just steps away from it all, you’ll be happy to leave your car in your reserved underground parking spot and walk to where you are going to. The Rideau Centre, the Parliament Buildings, the Rideau Canal, the National Art Gallery, the greenery of the Ma",147442753,Daniel,2017-08-23,"Ottawa, Ontario, Canada","We love Ottawa, and we LOVE to travel!
 
I'm a amateur photographer, but when it's windy and I have a marketing agency and so a big chunk of my time is spent with my clients, doing consulting and worrying about fun things like campaigns, UX/UI, website",,95,99,t,https://a0.muscache.com/im/pictures/user/af116f0b-9217-4b51-a05c-299064b65f98.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/af116f0b-9217-4b51-a05c-299064b65f98.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Ottawa, Ontario, Canada",Rideau-Vanier,,45.42862,-75.6863,Entire condominium,Entire home/apt,6,2 baths,2,3,"[""Stove"", ""Pool"", ""Dishes and silverware"", ""Hot water"", ""High chair"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""Lockbox"", ""TV with standard cable"", ""First aid kit"", ""Pocket wifi"", ""Cable TV"", ""Refrigerator"", ""Dishwasher"", ""Shampoo"", ""Elevator"", ""Gym"", ""Fr",1,1125,1,1,1125,1125,1,1125,,t,2,9,9,9,2021-07-10,9,4,3,2018,2021,4,4,5,4,5,4,4,,t,2,2,0,0,0,195
22518472,Century old home  in old Ottawa East. Bright home.,"conveniently located  to canal. Elgin St & market , TD place just over & new foot bridge. & just a few blocks down st is the rideau river . Bright and clean  main floor of 114 year old home. It should Noted there is 2 Parking spaces one for the upstairs ","Restaurants & café ,pub, shopping . Saint Pauls University",60310090,Chris,2016-02-25,"Ottawa, Ontario, Canada",easy going & helpful,,98,98,t,https://a0.muscache.com/im/pictures/user/d2b353db-aab1-4392-b7d3-941e1667acbc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d2b353db-aab1-4392-b7d3-941e1667acbc.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Capital,,45.41159,-75.6775,Entire apartment,Entire home/apt,4,1 bath,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Breakfast"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""TV"", ""First aid kit"", ""Refrigerator"", ""Shampoo"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""Dedi",1,32,1,1,1125,1125,1,1125,,t,5,15,34,287,2021-07-10,383,118,6,2018,2020,4,4,4,4,4,4,4,,f,2,2,0,0,9,108
22527917,Cozy/Beautifully Renovated Apartment to Call Home,"Bright, fully renovated apartment in downtown Ottawa. Located within easy walking distance to anything you may need (restaurants, coffee shops, yoga studios, bus stops, Parliament, grocery store) on a quiet, peaceful street. Enjoy a clean, quiet atmosphe","The apartment is located in an area called Centretown which is known for it's beautiful older homes, tree-lined streets, locally owned establishments and pretty parks. Close enough to downtown to be super convenient and just far enough to be quiet, safe ",7354245,Lisa Miall,2013-07-08,"Ottawa, Ontario, Canada","I love to travel and really enjoy meeting new people and learning about different cultures. I am morally aligned with the AIRBNB vision of helping you discover amazing places while you travel within the comforts of home.

I have been an Airbnb host now",,100,96,f,https://a0.muscache.com/im/pictures/user/b5d742b5-c0ed-450a-8b75-3a18c615a4ba.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b5d742b5-c0ed-450a-8b75-3a18c615a4ba.jpg?aki_policy=profile_x_medium,Sandy Hill,28,28,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Ottawa, Ontario, Canada",Somerset,,45.41177,-75.70038,Entire apartment,Entire home/apt,2,1 bath,1,1,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Oven"", ""Wifi"", ""Kitchen"", ""Lockbox"", ""TV"", ""Refrigerator"", ""Toaster"", ""Dishwasher"", ""Single level home"", ""Shampoo"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"",",2,1125,2,21,1125,1125,6,1125,,t,8,38,68,343,2021-07-10,29,6,0,2018,2020,4,4,4,4,4,4,4,,f,21,21,0,0,0,129
22573587,"Cozy room near Ottawa Airport, accomodating.","Beautiful cozy room near the Ottawa Airport. Has WiFI , TV and a reading table. window is open to a beautiful external view. Quiet, peaceful and receiving room.<br /><br /><b>The space</b><br />Beautiful room, in a quiet peaceful home and quiet neighborh","Peaceful new neighborhood, bus route, close access to bankstreet and down town.",131438126,Rebecca,2017-05-22,CA,"I am a Social Worker by profession. I am a people's person and love social interaction. I love to receive a smile by giving one. someone's satisfaction is my priority.",,100,95,t,https://a0.muscache.com/im/pictures/user/2f803c77-211c-49b0-a340-f57b7379e624.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f803c77-211c-49b0-a340-f57b7379e624.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,"Ottawa, Ontario, Canada",Gloucester-South Nepean,,45.31734,-75.60199,Shared room in villa,Shared room,2,1.5 shared baths,1,2,"[""Stove"", ""Free street parking"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Fireplace guards"", ""Indoor fireplace"", ""Oven"", ""Wifi"", ""Patio or balcony"", ""Kitchen"", ""Cleaning before checkout"", ""TV with standard cable"", ""First aid kit"", ""Pocket wifi",2,1125,2,2,1125,1125,2,1125,,t,27,57,87,362,2021-07-10,42,6,1,2018,2019,4,4,4,4,4,4,4,,t,3,1,1,1,1,48
22580460,Cozy bedroom + private office and bthrm & parking,"Yes! Two rooms for the price of one. You get a beautiful room with it's own closet PLUS an office space for your own use. You will also enjoy a private 4 piece bathroom and a free parking spot in the driveway. <br /><br />This is the perfect place if you","Here are some of the things that you may really like about Orleans<br /><br />. This area of town has everything you need if you like shopping, it has his own Mall and you don't need to leave the area to go buy anything<br /><br />. It is a 3min drive to",114923462,Jocy,2017-02-05,"Ottawa, Ontario, Canada","I'm a writer. Originally from Cuba. I love exploring the world.",,,0,f,https://a0.muscache.com/im/pictures/user/fd4706d3-515f-473d-9992-b94c0b2a424f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fd4706d3-515f-473d-9992-b94c0b2a424f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Ottawa, Ontario, Canada",Cumberland,,45.47128,-75.47071,Private room in townhouse,Private room,2,1.5 baths,2,1,"[""Hot water"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Backyard"", ""Free parking on premises"", ""Dedicated workspace"", ""Essentials"", ""Carbon monoxide alarm"", ""Dryer"", ""Air conditioning"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Keypad"", ",2,30,2,2,30,30,2,30,,t,0,8,38,38,2021-07-10,2,0,0,2019,2020,5,5,4,5,5,5,5,,f,1,0,1,0,0,36
